,Make,Model,Origin,DriveTrain,MSRP,Invoice,EngineSize,Cylinders,Horsepower,MPG_City,MPG_Highway,Weight,Wheelbase,Length,Sum
202,Jaguar,XKR,Europe,Rear,"$81,995.00","$74,676.00",4.2,8.0,390.0,16.0,23.0,3865.0,102.0,187.0,
203,Jaguar,XKR,Europe,Rear,"$86,995.00","$79,226.00",4.2,8.0,390.0,16.0,23.0,4042.0,102.0,187.0,
204,Jeep,Grand,USA,Front,"$27,905.00","$25,686.00",4.0,6.0,195.0,16.0,21.0,3790.0,106.0,181.0,254445.0
205,Jeep,Grand,USA,Front,"$27,905.00","$25,686.00",4.0,6.0,195.0,16.0,21.0,3790.0,106.0,181.0,2676.0
206,Jeep,Liberty,USA,All,"$20,130.00","$18,973.00",2.4,4.0,150.0,20.0,24.0,3826.0,104.0,174.0,
207,Jeep,Wrangler,USA,All,"$25,520.00","$23,275.00",4.0,6.0,190.0,16.0,19.0,3575.0,93.0,150.0,204610.0
208,Kia,Sorento,Asia,Front,"$19,635.00","$18,630.00",3.5,6.0,192.0,16.0,19.0,4112.0,107.0,180.0,81785.0
209,Kia,Optima,Asia,Front,"$16,040.00","$14,910.00",2.4,4.0,138.0,23.0,30.0,3281.0,106.0,186.0,16.0
210,Kia,Optima,Asia,Front,"$18,435.00","$16,850.00",2.7,6.0,170.0,20.0,27.0,3279.0,106.0,186.0,16.0
211,Kia,Rio,Asia,Front,"$10,280.00","$9,875.00",1.6,4.0,104.0,26.0,33.0,2403.0,95.0,167.0,31362.0
212,Kia,Rio,Asia,Front,"$11,155.00","$10,705.00",1.6,4.0,104.0,25.0,32.0,2458.0,95.0,167.0,31362.0
213,Kia,Rio,Asia,Front,"$11,905.00","$11,410.00",1.6,4.0,104.0,26.0,33.0,2447.0,95.0,167.0,31362.0
214,Kia,Spectra,Asia,Front,"$12,360.00","$11,630.00",1.8,4.0,124.0,24.0,32.0,2661.0,101.0,178.0,
215,Kia,Spectra,Asia,Front,"$13,580.00","$12,830.00",1.8,4.0,124.0,24.0,32.0,2686.0,101.0,178.0,
216,Kia,Spectra,Asia,Front,"$14,630.00","$13,790.00",1.8,4.0,124.0,24.0,32.0,2697.0,101.0,178.0,
217,Kia,Amanti,Asia,Front,"$26,000.00","$23,764.00",3.5,6.0,195.0,17.0,25.0,4021.0,110.0,196.0,
218,Kia,Sedona,Asia,Front,"$20,615.00","$19,400.00",3.5,6.0,195.0,16.0,22.0,4802.0,115.0,194.0,14625.0
219,Land Rover,Range,Europe,All,"$72,250.00","$65,807.00",4.4,8.0,282.0,12.0,16.0,5379.0,113.0,195.0,
220,Land Rover,Discovery,Europe,All,"$39,250.00","$35,777.00",4.6,8.0,217.0,12.0,16.0,4576.0,100.0,185.0,
221,Land Rover,Freelander,Europe,All,"$25,995.00","$23,969.00",2.5,6.0,174.0,18.0,21.0,3577.0,101.0,175.0,
222,Lexus,GX,Asia,All,"$45,700.00","$39,838.00",4.7,8.0,235.0,15.0,19.0,4740.0,110.0,188.0,32509.0
223,Lexus,LX,Asia,All,"$64,800.00","$56,455.00",4.7,8.0,235.0,13.0,17.0,5590.0,112.0,193.0,26016.0
224,Lexus,RX,Asia,All,"$39,195.00","$34,576.00",3.3,6.0,230.0,18.0,24.0,4065.0,107.0,186.0,115320.0
225,Lexus,ES,Asia,Front,"$32,350.00","$28,755.00",3.3,6.0,225.0,20.0,29.0,3460.0,107.0,191.0,45406.0
226,Lexus,IS,Asia,Rear,"$31,045.00","$27,404.00",3.0,6.0,215.0,18.0,25.0,3255.0,105.0,177.0,21998.0
227,Lexus,IS,Asia,Rear,"$32,415.00","$28,611.00",3.0,6.0,215.0,18.0,24.0,3285.0,105.0,177.0,21998.0
228,Lexus,IS,Asia,Rear,"$32,455.00","$28,647.00",3.0,6.0,215.0,18.0,24.0,3410.0,105.0,177.0,21998.0
229,Lexus,GS,Asia,Rear,"$41,010.00","$36,196.00",3.0,6.0,220.0,18.0,25.0,3649.0,110.0,189.0,76.0
230,Lexus,GS,Asia,Rear,"$48,450.00","$42,232.00",4.3,8.0,300.0,18.0,23.0,3715.0,110.0,189.0,76.0
231,Lexus,LS,Asia,Rear,"$55,750.00","$48,583.00",4.3,8.0,290.0,18.0,25.0,3990.0,115.0,197.0,3739.0
232,Lexus,SC,Asia,Rear,"$63,200.00","$55,063.00",4.3,8.0,300.0,18.0,23.0,3840.0,103.0,178.0,
233,Lincoln,Navigator,USA,All,"$52,775.00","$46,360.00",5.4,8.0,300.0,13.0,18.0,5969.0,119.0,206.0,15631.0
234,Lincoln,Aviator,USA,Front,"$42,915.00","$39,443.00",4.6,8.0,302.0,13.0,18.0,4834.0,114.0,193.0,20924.0
235,Lincoln,LS,USA,Rear,"$32,495.00","$29,969.00",3.0,6.0,232.0,20.0,26.0,3681.0,115.0,194.0,
236,Lincoln,LS,USA,Rear,"$36,895.00","$33,929.00",3.0,6.0,232.0,20.0,26.0,3681.0,115.0,194.0,
237,Lincoln,LS,USA,Rear,"$40,095.00","$36,809.00",3.9,8.0,280.0,17.0,24.0,3768.0,115.0,194.0,
238,Lincoln,LS,USA,Rear,"$43,495.00","$39,869.00",3.9,8.0,280.0,17.0,24.0,3768.0,115.0,194.0,
239,Lincoln,Town,USA,Rear,"$41,815.00","$38,418.00",4.6,8.0,239.0,17.0,25.0,4369.0,118.0,215.0,
240,Lincoln,Town,USA,Rear,"$44,925.00","$41,217.00",4.6,8.0,239.0,17.0,25.0,4369.0,118.0,215.0,
241,Lincoln,Town,USA,Rear,"$50,470.00","$46,208.00",4.6,8.0,239.0,17.0,25.0,4474.0,124.0,221.0,
242,MINI,Cooper,Europe,Front,"$16,999.00","$15,437.00",1.6,4.0,115.0,28.0,37.0,2524.0,97.0,143.0,
243,MINI,Cooper,Europe,Front,"$19,999.00","$18,137.00",1.6,4.0,163.0,25.0,34.0,2678.0,97.0,144.0,
244,Mazda,Tribute,Asia,All,"$21,087.00","$19,742.00",2.0,4.0,130.0,22.0,25.0,3091.0,103.0,173.0,
245,Mazda,Mazda3,Asia,Front,"$15,500.00","$14,525.00",2.0,4.0,148.0,26.0,34.0,2696.0,104.0,178.0,
246,Mazda,Mazda3,Asia,Front,"$17,200.00","$15,922.00",2.3,4.0,160.0,25.0,31.0,2762.0,104.0,179.0,
247,Mazda,Mazda6,Asia,Front,"$19,270.00","$17,817.00",2.3,4.0,160.0,24.0,32.0,3042.0,105.0,187.0,
248,Mazda,MPV,Asia,Front,"$28,750.00","$26,600.00",3.0,6.0,200.0,18.0,25.0,3812.0,112.0,188.0,
249,Mazda,MX-5,Asia,Rear,"$22,388.00","$20,701.00",1.8,4.0,142.0,23.0,28.0,2387.0,89.0,156.0,10470.0
250,Mazda,MX-5,Asia,Rear,"$25,193.00","$23,285.00",1.8,4.0,142.0,23.0,28.0,2387.0,89.0,156.0,10470.0
251,Mazda,RX-8,Asia,Rear,"$25,700.00","$23,794.00",1.3,,197.0,18.0,25.0,3053.0,106.0,174.0,
252,Mazda,RX-8,Asia,Rear,"$27,200.00","$25,179.00",1.3,,238.0,18.0,24.0,3029.0,106.0,174.0,
253,Mazda,B2300,Asia,Rear,"$14,840.00","$14,070.00",2.3,4.0,143.0,24.0,29.0,2960.0,112.0,188.0,
254,Mazda,B4000,Asia,All,"$22,350.00","$20,482.00",4.0,6.0,207.0,15.0,19.0,3571.0,126.0,203.0,
255,Mercedes-Benz,G500,Europe,All,"$76,870.00","$71,540.00",5.0,8.0,292.0,13.0,14.0,5423.0,112.0,186.0,
256,Mercedes-Benz,ML500,Europe,All,"$46,470.00","$43,268.00",5.0,8.0,288.0,14.0,17.0,4874.0,111.0,183.0,
257,Mercedes-Benz,C230,Europe,Rear,"$26,060.00","$24,249.00",1.8,4.0,189.0,22.0,30.0,3250.0,107.0,178.0,
258,Mercedes-Benz,C320,Europe,Rear,"$28,370.00","$26,435.00",3.2,6.0,215.0,19.0,26.0,3430.0,107.0,178.0,
259,Mercedes-Benz,C320,Europe,Rear,"$35,920.00","$33,456.00",3.2,6.0,215.0,19.0,26.0,3430.0,107.0,178.0,
260,Mercedes-Benz,C320,Europe,Rear,"$37,630.00","$35,046.00",3.2,6.0,215.0,20.0,26.0,3450.0,107.0,178.0,
261,Mercedes-Benz,C320,Europe,All,"$38,830.00","$36,162.00",3.2,6.0,215.0,19.0,27.0,3450.0,107.0,178.0,
262,Mercedes-Benz,C240,Europe,Rear,"$32,280.00","$30,071.00",2.6,6.0,168.0,20.0,25.0,3360.0,107.0,178.0,
263,Mercedes-Benz,C240,Europe,All,"$33,480.00","$31,187.00",2.6,6.0,168.0,19.0,25.0,3360.0,107.0,178.0,
264,Mercedes-Benz,C240,Europe,Rear,"$33,780.00","$31,466.00",2.6,6.0,168.0,19.0,25.0,3470.0,107.0,179.0,
265,Mercedes-Benz,C32,Europe,Rear,"$52,120.00","$48,522.00",3.2,6.0,349.0,16.0,21.0,3540.0,107.0,178.0,
266,Mercedes-Benz,CL500,Europe,Rear,"$94,820.00","$88,324.00",5.0,8.0,302.0,16.0,24.0,4085.0,114.0,196.0,
267,Mercedes-Benz,CL600,Europe,Rear,"$128,420.00","$119,600.00",5.5,12.0,493.0,13.0,19.0,4473.0,114.0,196.0,
268,Mercedes-Benz,CLK320,Europe,Rear,"$45,707.00","$41,966.00",3.2,6.0,215.0,20.0,26.0,3770.0,107.0,183.0,
269,Mercedes-Benz,CLK500,Europe,Rear,"$52,800.00","$49,104.00",5.0,8.0,302.0,17.0,22.0,3585.0,107.0,183.0,
270,Mercedes-Benz,E320,Europe,Rear,"$48,170.00","$44,849.00",3.2,6.0,221.0,19.0,27.0,3635.0,112.0,190.0,
271,Mercedes-Benz,E320,Europe,Rear,"$50,670.00","$47,174.00",3.2,6.0,221.0,19.0,27.0,3966.0,112.0,190.0,
272,Mercedes-Benz,E500,Europe,Rear,"$57,270.00","$53,382.00",5.0,8.0,302.0,16.0,20.0,3815.0,112.0,190.0,
273,Mercedes-Benz,E500,Europe,All,"$60,670.00","$56,474.00",5.0,8.0,302.0,16.0,24.0,4230.0,112.0,190.0,
274,Mercedes-Benz,S430,Europe,Rear,"$74,320.00","$69,168.00",4.3,8.0,275.0,18.0,26.0,4160.0,122.0,203.0,
275,Mercedes-Benz,S500,Europe,All,"$86,970.00","$80,939.00",5.0,8.0,302.0,16.0,24.0,4390.0,122.0,203.0,
276,Mercedes-Benz,SL500,Europe,Rear,"$90,520.00","$84,325.00",5.0,8.0,302.0,16.0,23.0,4065.0,101.0,179.0,
277,Mercedes-Benz,SL55,Europe,Rear,"$121,770.00","$113,388.00",5.5,8.0,493.0,14.0,21.0,4235.0,101.0,179.0,
278,Mercedes-Benz,SL600,Europe,Rear,"$126,670.00","$117,854.00",5.5,12.0,493.0,13.0,19.0,4429.0,101.0,179.0,
279,Mercedes-Benz,SLK230,Europe,Rear,"$40,320.00","$37,548.00",2.3,4.0,192.0,21.0,29.0,3055.0,95.0,158.0,
280,Mercedes-Benz,SLK32,Europe,Rear,"$56,170.00","$52,289.00",3.2,6.0,349.0,17.0,22.0,3220.0,95.0,158.0,
281,Mercury,Mountaineer,USA,Front,"$29,995.00","$27,317.00",4.0,6.0,210.0,16.0,21.0,4374.0,114.0,190.0,
282,Mercury,Sable,USA,Front,"$21,595.00","$19,848.00",3.0,6.0,155.0,20.0,27.0,3308.0,109.0,200.0,
283,Mercury,Sable,USA,Front,"$23,895.00","$21,918.00",3.0,6.0,201.0,19.0,26.0,3315.0,109.0,200.0,
284,Mercury,Sable,USA,Front,"$22,595.00","$20,748.00",3.0,6.0,155.0,19.0,26.0,3488.0,109.0,198.0,
285,Mercury,Grand,USA,Rear,"$24,695.00","$23,217.00",4.6,8.0,224.0,17.0,25.0,4052.0,115.0,212.0,
286,Mercury,Grand,USA,Rear,"$29,595.00","$27,148.00",4.6,8.0,224.0,17.0,25.0,4052.0,115.0,212.0,
287,Mercury,Grand,USA,Rear,"$30,895.00","$28,318.00",4.6,8.0,224.0,17.0,25.0,4052.0,115.0,212.0,
288,Mercury,Marauder,USA,Rear,"$34,495.00","$31,558.00",4.6,8.0,302.0,17.0,23.0,4195.0,115.0,212.0,
289,Mercury,Monterey,USA,Front,"$33,995.00","$30,846.00",4.2,6.0,201.0,16.0,23.0,4340.0,121.0,202.0,
290,Mitsubishi,Endeavor,Asia,All,"$30,492.00","$28,330.00",3.8,6.0,215.0,17.0,21.0,4134.0,109.0,190.0,
291,Mitsubishi,Montero,Asia,All,"$33,112.00","$30,763.00",3.8,6.0,215.0,15.0,19.0,4718.0,110.0,190.0,
292,Mitsubishi,Outlander,Asia,Front,"$18,892.00","$17,569.00",2.4,4.0,160.0,21.0,27.0,3240.0,103.0,179.0,33883.0
293,Mitsubishi,Outlander,Asia,Front,"$18,892.00","$17,569.00",2.4,4.0,160.0,21.0,27.0,3240.0,103.0,179.0,2249.0
294,Mitsubishi,Outlander,Asia,Front,"$18,892.00","$17,569.00",2.4,4.0,160.0,21.0,27.0,3240.0,103.0,179.0,34214.0
295,Mitsubishi,Lancer,Asia,Front,"$14,622.00","$13,751.00",2.0,4.0,120.0,25.0,31.0,2656.0,102.0,181.0,
296,Mitsubishi,Lancer,Asia,Front,"$16,722.00","$15,718.00",2.0,4.0,120.0,25.0,31.0,2795.0,102.0,181.0,
297,Mitsubishi,Lancer,Asia,Front,"$17,232.00","$16,196.00",2.0,4.0,120.0,25.0,31.0,2744.0,102.0,181.0,
298,Mitsubishi,Lancer,Asia,Front,"$29,562.00","$27,466.00",2.0,4.0,271.0,18.0,26.0,3263.0,103.0,179.0,
299,Mitsubishi,Lancer,Asia,Front,"$17,495.00","$16,295.00",2.4,4.0,160.0,25.0,31.0,3020.0,102.0,181.0,
300,Mitsubishi,Galant,Asia,Front,"$19,312.00","$17,957.00",2.4,4.0,160.0,23.0,30.0,3351.0,108.0,191.0,
301,Mitsubishi,Galant,Asia,Front,"$25,700.00","$23,883.00",3.8,6.0,230.0,18.0,26.0,3649.0,108.0,191.0,
302,Mitsubishi,Diamante,Asia,Front,"$29,282.00","$27,250.00",3.5,6.0,205.0,18.0,25.0,3549.0,107.0,194.0,
303,Mitsubishi,Eclipse,Asia,Front,"$25,092.00","$23,456.00",3.0,6.0,210.0,21.0,28.0,3241.0,101.0,177.0,8946.0
304,Mitsubishi,Eclipse,Asia,Front,"$26,992.00","$25,218.00",3.0,6.0,210.0,21.0,28.0,3296.0,101.0,177.0,8946.0
305,Nissan,Pathfinder,Asia,Front,"$33,840.00","$30,815.00",5.6,8.0,305.0,13.0,19.0,5013.0,123.0,207.0,41324.0
306,Nissan,Pathfinder,Asia,Front,"$27,339.00","$25,972.00",3.5,6.0,240.0,16.0,21.0,3871.0,106.0,183.0,41324.0
307,Nissan,Xterra,Asia,Front,"$20,939.00","$19,512.00",3.3,6.0,180.0,17.0,20.0,3760.0,104.0,178.0,
308,Nissan,Sentra,Asia,Front,"$12,740.00","$12,205.00",1.8,4.0,126.0,28.0,35.0,2513.0,100.0,178.0,127862.0
309,Nissan,Sentra,Asia,Front,"$14,740.00","$13,747.00",1.8,4.0,126.0,28.0,35.0,2581.0,100.0,178.0,127862.0
310,Nissan,Sentra,Asia,Front,"$17,640.00","$16,444.00",2.5,4.0,165.0,23.0,28.0,2761.0,100.0,178.0,127862.0
311,Nissan,Altima,Asia,Front,"$19,240.00","$18,030.00",2.5,4.0,175.0,21.0,26.0,3039.0,110.0,192.0,103776.0
312,Nissan,Altima,Asia,Front,"$23,290.00","$21,580.00",3.5,6.0,245.0,21.0,26.0,3197.0,110.0,192.0,103776.0
313,Nissan,Maxima,Asia,Front,"$27,490.00","$25,182.00",3.5,6.0,265.0,20.0,28.0,3473.0,111.0,194.0,16386.0
314,Nissan,Maxima,Asia,Front,"$29,440.00","$26,966.00",3.5,6.0,265.0,20.0,28.0,3476.0,111.0,194.0,16386.0
315,Nissan,Quest,Asia,Front,"$24,780.00","$22,958.00",3.5,6.0,240.0,19.0,26.0,4012.0,124.0,204.0,
316,Nissan,Quest,Asia,Front,"$32,780.00","$30,019.00",3.5,6.0,240.0,18.0,25.0,4175.0,124.0,204.0,
317,Nissan,350Z,Asia,Rear,"$26,910.00","$25,203.00",3.5,6.0,287.0,20.0,26.0,3188.0,104.0,169.0,
318,Nissan,350Z,Asia,Rear,"$34,390.00","$31,845.00",3.5,6.0,287.0,20.0,26.0,3428.0,104.0,169.0,
319,Nissan,Frontier,Asia,All,"$19,479.00","$18,253.00",3.3,6.0,180.0,17.0,20.0,3932.0,116.0,191.0,60697.0
320,Nissan,Titan,Asia,All,"$26,650.00","$24,926.00",5.6,8.0,305.0,14.0,18.0,5287.0,140.0,224.0,27406.0
321,Nissan,Murano,Asia,Rear,"$28,739.00","$27,300.00",3.5,6.0,245.0,20.0,25.0,3801.0,111.0,188.0,46115.0
322,Oldsmobile,Alero,USA,Front,"$18,825.00","$17,642.00",2.2,4.0,140.0,24.0,32.0,2946.0,107.0,187.0,
323,Oldsmobile,Alero,USA,Front,"$23,675.00","$21,485.00",3.4,6.0,170.0,20.0,29.0,3085.0,107.0,187.0,
324,Oldsmobile,Silhouette,USA,Front,"$28,790.00","$26,120.00",3.4,6.0,185.0,19.0,26.0,3948.0,120.0,201.0,
325,Pontiac,Aztekt,USA,Front,"$21,595.00","$19,810.00",3.4,6.0,185.0,19.0,26.0,3779.0,108.0,182.0,
326,Pontiac,Sunfire,USA,Front,"$15,495.00","$14,375.00",2.2,4.0,140.0,24.0,33.0,2771.0,104.0,182.0,
327,Pontiac,Sunfire,USA,Front,"$17,735.00","$16,369.00",2.2,4.0,140.0,24.0,33.0,2771.0,104.0,182.0,
328,Pontiac,Grand,USA,Front,"$22,450.00","$20,595.00",3.4,6.0,175.0,20.0,29.0,3118.0,107.0,186.0,
329,Pontiac,Grand,USA,Front,"$22,395.00","$20,545.00",3.8,6.0,200.0,20.0,30.0,3477.0,111.0,198.0,
330,Pontiac,Grand,USA,Front,"$24,295.00","$22,284.00",3.8,6.0,200.0,20.0,30.0,3484.0,111.0,198.0,
331,Pontiac,Bonneville,USA,Front,"$35,995.00","$32,997.00",4.6,8.0,275.0,17.0,20.0,3790.0,112.0,203.0,
332,Pontiac,Montana,USA,Front,"$23,845.00","$21,644.00",3.4,6.0,185.0,19.0,26.0,3803.0,112.0,187.0,
333,Pontiac,Montana,USA,All,"$31,370.00","$28,454.00",3.4,6.0,185.0,18.0,24.0,4431.0,121.0,201.0,
334,Pontiac,GTO,USA,Rear,"$33,500.00","$30,710.00",5.7,8.0,340.0,16.0,20.0,3725.0,110.0,190.0,
335,Pontiac,Vibe,USA,Rear,"$17,045.00","$15,973.00",1.8,4.0,130.0,29.0,36.0,2701.0,102.0,172.0,
336,Porsche,Cayenne,Europe,All,"$56,665.00","$49,865.00",4.5,8.0,340.0,14.0,18.0,4950.0,112.0,188.0,21048.0
337,Porsche,911,Europe,Rear,"$79,165.00","$69,229.00",3.6,6.0,315.0,18.0,26.0,3135.0,93.0,175.0,9167.0
338,Porsche,911,Europe,All,"$84,165.00","$72,206.00",3.6,6.0,315.0,17.0,24.0,3240.0,93.0,175.0,9167.0
339,Porsche,911,Europe,Rear,"$76,765.00","$67,128.00",3.6,6.0,315.0,18.0,26.0,3119.0,93.0,175.0,9167.0
340,Porsche,911,Europe,Rear,"$192,465.00","$173,560.00",3.6,6.0,477.0,17.0,24.0,3131.0,93.0,175.0,9167.0
341,Porsche,Boxster,Europe,Rear,"$43,365.00","$37,886.00",2.7,6.0,228.0,20.0,29.0,2811.0,95.0,170.0,
342,Porsche,Boxster,Europe,Rear,"$52,365.00","$45,766.00",3.2,6.0,258.0,18.0,26.0,2911.0,95.0,170.0,
343,Saab,03-Sep,Europe,Front,"$30,860.00","$29,269.00",2.0,4.0,210.0,20.0,28.0,3175.0,105.0,183.0,
344,Saab,03-Sep,Europe,Front,"$33,360.00","$31,562.00",2.0,4.0,210.0,20.0,28.0,3175.0,105.0,183.0,
345,Saab,03-Sep,Europe,Front,"$40,670.00","$38,520.00",2.0,4.0,210.0,21.0,29.0,3480.0,105.0,182.0,
346,Saab,03-Sep,Europe,Front,"$43,175.00","$40,883.00",2.0,4.0,210.0,21.0,30.0,3700.0,105.0,182.0,
347,Saab,05-Sep,Europe,Front,"$35,105.00","$33,011.00",2.3,4.0,220.0,21.0,29.0,3470.0,106.0,190.0,
348,Saab,05-Sep,Europe,Front,"$39,465.00","$37,721.00",2.3,4.0,250.0,21.0,29.0,3470.0,106.0,190.0,
349,Saab,05-Sep,Europe,Front,"$40,845.00","$38,376.00",2.3,4.0,250.0,19.0,29.0,3620.0,106.0,190.0,
350,Saturn,VUE,USA,All,"$20,585.00","$19,238.00",2.2,4.0,143.0,21.0,26.0,3381.0,107.0,181.0,
351,Saturn,Ion1,USA,Front,"$10,995.00","$10,319.00",2.2,4.0,140.0,26.0,35.0,2692.0,103.0,185.0,
352,Saturn,lon2,USA,Front,"$14,300.00","$13,393.00",2.2,4.0,140.0,26.0,35.0,2692.0,103.0,185.0,
353,Saturn,lon2,USA,Front,"$14,850.00","$13,904.00",2.2,4.0,140.0,26.0,35.0,2751.0,103.0,185.0,
354,Saturn,lon3,USA,Front,"$15,825.00","$14,811.00",2.2,4.0,140.0,26.0,35.0,2692.0,103.0,185.0,
355,Saturn,lon3,USA,Front,"$16,350.00","$15,299.00",2.2,4.0,140.0,26.0,35.0,2751.0,103.0,185.0,
356,Saturn,L300-2,USA,Front,"$21,410.00","$19,801.00",3.0,6.0,182.0,20.0,28.0,3197.0,107.0,190.0,
357,Saturn,L300,USA,Front,"$23,560.00","$21,779.00",2.2,4.0,140.0,24.0,34.0,3109.0,107.0,190.0,
358,Scion,xA,Asia,Front,"$12,965.00","$12,340.00",1.5,4.0,108.0,32.0,38.0,2340.0,93.0,154.0,
359,Scion,xB,Asia,Front,"$14,165.00","$13,480.00",1.5,4.0,108.0,31.0,35.0,2425.0,98.0,155.0,
360,Subaru,Impreza,Asia,All,"$19,945.00","$18,399.00",2.5,4.0,165.0,22.0,28.0,2965.0,99.0,174.0,34791.0
361,Subaru,Impreza,Asia,All,"$19,945.00","$18,399.00",2.5,4.0,165.0,22.0,28.0,2965.0,99.0,174.0,27141.0
362,Subaru,Impreza,Asia,All,"$25,045.00","$23,022.00",2.0,4.0,227.0,20.0,27.0,3085.0,99.0,174.0,34791.0
363,Subaru,Impreza,Asia,All,"$25,045.00","$23,022.00",2.0,4.0,227.0,20.0,27.0,3085.0,99.0,174.0,27141.0
364,Subaru,Impreza,Asia,All,"$31,545.00","$29,130.00",2.5,4.0,300.0,18.0,24.0,3263.0,100.0,174.0,34791.0
365,Subaru,Impreza,Asia,All,"$31,545.00","$29,130.00",2.5,4.0,300.0,18.0,24.0,3263.0,100.0,174.0,27141.0
366,Subaru,Legacy,Asia,All,"$20,445.00","$18,713.00",2.5,4.0,165.0,21.0,28.0,3285.0,104.0,184.0,22766.0
367,Subaru,Legacy,Asia,All,"$25,645.00","$23,336.00",2.5,4.0,165.0,21.0,28.0,3395.0,104.0,184.0,22766.0
368,Subaru,Outback,Asia,All,"$27,145.00","$24,687.00",2.5,4.0,165.0,20.0,27.0,3495.0,104.0,184.0,154623.0
369,Subaru,Outback,Asia,All,"$29,345.00","$26,660.00",3.0,6.0,212.0,19.0,26.0,3610.0,104.0,184.0,154623.0
370,Subaru,Outback,Asia,All,"$31,545.00","$28,603.00",3.0,6.0,212.0,19.0,26.0,3630.0,104.0,184.0,154623.0
371,Subaru,Outback,Asia,All,"$23,895.00","$21,773.00",2.5,4.0,165.0,21.0,28.0,3430.0,104.0,187.0,154623.0
372,Subaru,Baja,Asia,All,"$24,520.00","$22,304.00",2.5,4.0,165.0,21.0,28.0,3485.0,104.0,193.0,
373,Subaru,Forester,Asia,All,"$21,445.00","$19,646.00",2.5,4.0,165.0,21.0,28.0,3090.0,99.0,175.0,154723.0
374,Suzuki,XL-7,Asia,Front,"$23,699.00","$22,307.00",2.7,6.0,185.0,18.0,22.0,3682.0,110.0,187.0,
375,Suzuki,Vitara,Asia,All,"$17,163.00","$16,949.00",2.5,6.0,165.0,19.0,22.0,3020.0,98.0,163.0,
376,Suzuki,Aeno,Asia,Front,"$12,884.00","$12,719.00",2.3,4.0,155.0,25.0,31.0,2676.0,98.0,171.0,
377,Suzuki,Aerio,Asia,Front,"$14,500.00","$14,317.00",2.3,4.0,155.0,25.0,31.0,2676.0,98.0,171.0,
378,Suzuki,Aerio,Asia,All,"$16,497.00","$16,291.00",2.3,4.0,155.0,24.0,29.0,2932.0,98.0,167.0,
379,Suzuki,Forenza,Asia,Front,"$12,269.00","$12,116.00",2.0,4.0,119.0,24.0,31.0,2701.0,102.0,177.0,
380,Suzuki,Forenza,Asia,Front,"$15,568.00","$15,378.00",2.0,4.0,119.0,22.0,30.0,2756.0,102.0,177.0,
381,Suzuki,Verona,Asia,Front,"$17,262.00","$17,053.00",2.5,6.0,155.0,20.0,27.0,3380.0,106.0,188.0,
382,Toyota,Prius,Asia,Front,"$20,510.00","$18,926.00",1.5,4.0,110.0,59.0,51.0,2890.0,106.0,175.0,59010.0
383,Toyota,Sequoia,Asia,All,"$35,695.00","$31,827.00",4.7,8.0,240.0,14.0,17.0,5270.0,118.0,204.0,8070.0
384,Toyota,4Runner,Asia,Front,"$27,710.00","$24,801.00",4.0,6.0,245.0,18.0,21.0,4035.0,110.0,189.0,144696.0
385,Toyota,Highlander,Asia,All,"$27,930.00","$24,915.00",3.3,6.0,230.0,18.0,24.0,3935.0,107.0,185.0,264128.0
386,Toyota,Land,Asia,All,"$54,765.00","$47,986.00",4.7,8.0,325.0,13.0,17.0,5390.0,112.0,193.0,3711.0
387,Toyota,RAV4,Asia,All,"$20,290.00","$18,553.00",2.4,4.0,161.0,22.0,27.0,3119.0,98.0,167.0,407739.0
388,Toyota,Corolla,Asia,Front,"$14,085.00","$13,065.00",1.8,4.0,130.0,32.0,40.0,2502.0,102.0,178.0,223215.0
389,Toyota,Corolla,Asia,Front,"$14,085.00","$13,065.00",1.8,4.0,130.0,32.0,40.0,2502.0,102.0,178.0,7203.0
390,Toyota,Corolla,Asia,Front,"$15,030.00","$13,650.00",1.8,4.0,130.0,32.0,40.0,2524.0,102.0,178.0,223215.0
391,Toyota,Corolla,Asia,Front,"$15,030.00","$13,650.00",1.8,4.0,130.0,32.0,40.0,2524.0,102.0,178.0,7203.0
392,Toyota,Corolla,Asia,Front,"$15,295.00","$13,889.00",1.8,4.0,130.0,32.0,40.0,2524.0,102.0,178.0,223215.0
393,Toyota,Corolla,Asia,Front,"$15,295.00","$13,889.00",1.8,4.0,130.0,32.0,40.0,2524.0,102.0,178.0,7203.0
394,Toyota,Echo,Asia,Front,"$10,760.00","$10,144.00",1.5,4.0,108.0,35.0,43.0,2035.0,93.0,163.0,
395,Toyota,Echo,Asia,Front,"$11,560.00","$10,896.00",1.5,4.0,108.0,33.0,39.0,2085.0,93.0,163.0,
396,Toyota,Echo,Asia,Front,"$11,290.00","$10,642.00",1.5,4.0,108.0,35.0,43.0,2055.0,93.0,163.0,
397,Toyota,Camry,Asia,Front,"$19,560.00","$17,558.00",2.4,4.0,157.0,24.0,33.0,3086.0,107.0,189.0,313795.0
398,Toyota,Camry,Asia,Front,"$22,775.00","$20,325.00",3.0,6.0,210.0,21.0,29.0,3296.0,107.0,189.0,313795.0
399,Toyota,Camry,Asia,Front,"$19,635.00","$17,722.00",2.4,4.0,157.0,24.0,33.0,3175.0,107.0,193.0,313795.0
400,Toyota,Camry,Asia,Front,"$21,965.00","$19,819.00",3.3,6.0,225.0,20.0,29.0,3417.0,107.0,193.0,313795.0
