,Make,Model,Origin,DriveTrain,MSRP,Invoice,EngineSize,Cylinders,Horsepower,MPG_City,MPG_Highway,Weight,Wheelbase,Length,Sum
553,Jeep,Renegade,,,,,,,,,,,,,47138
554,Jeep,Wagoneer,,,,,,,,,,,,,5349
208,Kia,Sorento,Asia,Front,"$19,635.00","$18,630.00",3.5,6,192,16,19,4112,107,180,81785
209,Kia,Optima,Asia,Front,"$16,040.00","$14,910.00",2.4,4,138,23,30,3281,106,186,16
210,Kia,Optima,Asia,Front,"$18,435.00","$16,850.00",2.7,6,170,20,27,3279,106,186,16
211,Kia,Rio,Asia,Front,"$10,280.00","$9,875.00",1.6,4,104,26,33,2403,95,167,31362
212,Kia,Rio,Asia,Front,"$11,155.00","$10,705.00",1.6,4,104,25,32,2458,95,167,31362
213,Kia,Rio,Asia,Front,"$11,905.00","$11,410.00",1.6,4,104,26,33,2447,95,167,31362
214,Kia,Spectra,Asia,Front,"$12,360.00","$11,630.00",1.8,4,124,24,32,2661,101,178,
215,Kia,Spectra,Asia,Front,"$13,580.00","$12,830.00",1.8,4,124,24,32,2686,101,178,
216,Kia,Spectra,Asia,Front,"$14,630.00","$13,790.00",1.8,4,124,24,32,2697,101,178,
217,Kia,Amanti,Asia,Front,"$26,000.00","$23,764.00",3.5,6,195,17,25,4021,110,196,
218,Kia,Sedona,Asia,Front,"$20,615.00","$19,400.00",3.5,6,195,16,22,4802,115,194,14625
555,Kia,Cadenza,,,,,,,,,,,,,249
556,Kia,Carnival,,,,,,,,,,,,,10530
557,Kia,Forte,,,,,,,,,,,,,113051
558,Kia,K5,,,,,,,,,,,,,77195
559,Kia,K900,,,,,,,,,,,,,85
560,Kia,Niro,,,,,,,,,,,,,26192
561,Kia,Seltos,,,,,,,,,,,,,51368
562,Kia,Soul,,,,,,,,,,,,,75126
563,Kia,Sportage,,,,,,,,,,,,,88688
564,Kia,Stinger,,,,,,,,,,,,,13517
565,Kia,Telluride,,,,,,,,,,,,,93705
566,Land,Rover,,,,,,,,,,,,,19080
567,Land,Rover,,,,,,,,,,,,,4398
568,Land,Rover,,,,,,,,,,,,,7222
569,Land,Rover,,,,,,,,,,,,,17285
570,Land,Rover,,,,,,,,,,,,,7181
571,Land,Rover,,,,,,,,,,,,,21341
572,Land,Rover,,,,,,,,,,,,,13271
219,Land Rover,Range,Europe,All,"$72,250.00","$65,807.00",4.4,8,282,12,16,5379,113,195,
220,Land Rover,Discovery,Europe,All,"$39,250.00","$35,777.00",4.6,8,217,12,16,4576,100,185,
221,Land Rover,Freelander,Europe,All,"$25,995.00","$23,969.00",2.5,6,174,18,21,3577,101,175,
222,Lexus,GX,Asia,All,"$45,700.00","$39,838.00",4.7,8,235,15,19,4740,110,188,32509
223,Lexus,LX,Asia,All,"$64,800.00","$56,455.00",4.7,8,235,13,17,5590,112,193,26016
224,Lexus,RX,Asia,All,"$39,195.00","$34,576.00",3.3,6,230,18,24,4065,107,186,115320
225,Lexus,ES,Asia,Front,"$32,350.00","$28,755.00",3.3,6,225,20,29,3460,107,191,45406
226,Lexus,IS,Asia,Rear,"$31,045.00","$27,404.00",3,6,215,18,25,3255,105,177,21998
227,Lexus,IS,Asia,Rear,"$32,415.00","$28,611.00",3,6,215,18,24,3285,105,177,21998
228,Lexus,IS,Asia,Rear,"$32,455.00","$28,647.00",3,6,215,18,24,3410,105,177,21998
229,Lexus,GS,Asia,Rear,"$41,010.00","$36,196.00",3,6,220,18,25,3649,110,189,76
230,Lexus,GS,Asia,Rear,"$48,450.00","$42,232.00",4.3,8,300,18,23,3715,110,189,76
231,Lexus,LS,Asia,Rear,"$55,750.00","$48,583.00",4.3,8,290,18,25,3990,115,197,3739
232,Lexus,SC,Asia,Rear,"$63,200.00","$55,063.00",4.3,8,300,18,23,3840,103,178,
573,Lexus,LC,,,,,,,,,,,,,2782
574,Lexus,NX,,,,,,,,,,,,,58514
575,Lexus,RC,,,,,,,,,,,,,2987
576,Lexus,UX,,,,,,,,,,,,,17581
233,Lincoln,Navigator,USA,All,"$52,775.00","$46,360.00",5.4,8,300,13,18,5969,119,206,15631
234,Lincoln,Aviator,USA,Front,"$42,915.00","$39,443.00",4.6,8,302,13,18,4834,114,193,20924
235,Lincoln,LS,USA,Rear,"$32,495.00","$29,969.00",3,6,232,20,26,3681,115,194,
236,Lincoln,LS,USA,Rear,"$36,895.00","$33,929.00",3,6,232,20,26,3681,115,194,
237,Lincoln,LS,USA,Rear,"$40,095.00","$36,809.00",3.9,8,280,17,24,3768,115,194,
238,Lincoln,LS,USA,Rear,"$43,495.00","$39,869.00",3.9,8,280,17,24,3768,115,194,
239,Lincoln,Town,USA,Rear,"$41,815.00","$38,418.00",4.6,8,239,17,25,4369,118,215,
240,Lincoln,Town,USA,Rear,"$44,925.00","$41,217.00",4.6,8,239,17,25,4369,118,215,
241,Lincoln,Town,USA,Rear,"$50,470.00","$46,208.00",4.6,8,239,17,25,4474,124,221,
577,Lincoln,Continental,,,,,,,,,,,,,1460
578,Lincoln,Corsair,,,,,,,,,,,,,22790
579,Lincoln,MKX/Nautilus,,,,,,,,,,,,,25443
580,Lincoln,MKZ,,,,,,,,,,,,,1681
244,Mazda,Tribute,Asia,All,"$21,087.00","$19,742.00",2,4,130,22,25,3091,103,173,
245,Mazda,Mazda3,Asia,Front,"$15,500.00","$14,525.00",2,4,148,26,34,2696,104,178,
246,Mazda,Mazda3,Asia,Front,"$17,200.00","$15,922.00",2.3,4,160,25,31,2762,104,179,
247,Mazda,Mazda6,Asia,Front,"$19,270.00","$17,817.00",2.3,4,160,24,32,3042,105,187,
248,Mazda,MPV,Asia,Front,"$28,750.00","$26,600.00",3,6,200,18,25,3812,112,188,
249,Mazda,MX-5,Asia,Rear,"$22,388.00","$20,701.00",1.8,4,142,23,28,2387,89,156,10470
250,Mazda,MX-5,Asia,Rear,"$25,193.00","$23,285.00",1.8,4,142,23,28,2387,89,156,10470
251,Mazda,RX-8,Asia,Rear,"$25,700.00","$23,794.00",1.3,,197,18,25,3053,106,174,
252,Mazda,RX-8,Asia,Rear,"$27,200.00","$25,179.00",1.3,,238,18,24,3029,106,174,
253,Mazda,B2300,Asia,Rear,"$14,840.00","$14,070.00",2.3,4,143,24,29,2960,112,188,
254,Mazda,B4000,Asia,All,"$22,350.00","$20,482.00",4,6,207,15,19,3571,126,203,
581,Mazda,3,,,,,,,,,,,,,41845
582,Mazda,5,,,,,,,,,,,,,60
583,Mazda,6,,,,,,,,,,,,,18504
584,Mazda,CX-3,,,,,,,,,,,,,6374
585,Mazda,CX-30,,,,,,,,,,,,,55180
586,Mazda,CX-5,,,,,,,,,,,,,163940
587,Mazda,CX-9,,,,,,,,,,,,,31803
588,Mazda,MX-30,,,,,,,,,,,,,61
255,Mercedes-Benz,G500,Europe,All,"$76,870.00","$71,540.00",5,8,292,13,14,5423,112,186,
256,Mercedes-Benz,ML500,Europe,All,"$46,470.00","$43,268.00",5,8,288,14,17,4874,111,183,
257,Mercedes-Benz,C230,Europe,Rear,"$26,060.00","$24,249.00",1.8,4,189,22,30,3250,107,178,
258,Mercedes-Benz,C320,Europe,Rear,"$28,370.00","$26,435.00",3.2,6,215,19,26,3430,107,178,
259,Mercedes-Benz,C320,Europe,Rear,"$35,920.00","$33,456.00",3.2,6,215,19,26,3430,107,178,
260,Mercedes-Benz,C320,Europe,Rear,"$37,630.00","$35,046.00",3.2,6,215,20,26,3450,107,178,
261,Mercedes-Benz,C320,Europe,All,"$38,830.00","$36,162.00",3.2,6,215,19,27,3450,107,178,
262,Mercedes-Benz,C240,Europe,Rear,"$32,280.00","$30,071.00",2.6,6,168,20,25,3360,107,178,
263,Mercedes-Benz,C240,Europe,All,"$33,480.00","$31,187.00",2.6,6,168,19,25,3360,107,178,
264,Mercedes-Benz,C240,Europe,Rear,"$33,780.00","$31,466.00",2.6,6,168,19,25,3470,107,179,
265,Mercedes-Benz,C32,Europe,Rear,"$52,120.00","$48,522.00",3.2,6,349,16,21,3540,107,178,
266,Mercedes-Benz,CL500,Europe,Rear,"$94,820.00","$88,324.00",5,8,302,16,24,4085,114,196,
267,Mercedes-Benz,CL600,Europe,Rear,"$128,420.00","$119,600.00",5.5,12,493,13,19,4473,114,196,
268,Mercedes-Benz,CLK320,Europe,Rear,"$45,707.00","$41,966.00",3.2,6,215,20,26,3770,107,183,
269,Mercedes-Benz,CLK500,Europe,Rear,"$52,800.00","$49,104.00",5,8,302,17,22,3585,107,183,
270,Mercedes-Benz,E320,Europe,Rear,"$48,170.00","$44,849.00",3.2,6,221,19,27,3635,112,190,
271,Mercedes-Benz,E320,Europe,Rear,"$50,670.00","$47,174.00",3.2,6,221,19,27,3966,112,190,
272,Mercedes-Benz,E500,Europe,Rear,"$57,270.00","$53,382.00",5,8,302,16,20,3815,112,190,
273,Mercedes-Benz,E500,Europe,All,"$60,670.00","$56,474.00",5,8,302,16,24,4230,112,190,
274,Mercedes-Benz,S430,Europe,Rear,"$74,320.00","$69,168.00",4.3,8,275,18,26,4160,122,203,
275,Mercedes-Benz,S500,Europe,All,"$86,970.00","$80,939.00",5,8,302,16,24,4390,122,203,
276,Mercedes-Benz,SL500,Europe,Rear,"$90,520.00","$84,325.00",5,8,302,16,23,4065,101,179,
277,Mercedes-Benz,SL55,Europe,Rear,"$121,770.00","$113,388.00",5.5,8,493,14,21,4235,101,179,
278,Mercedes-Benz,SL600,Europe,Rear,"$126,670.00","$117,854.00",5.5,12,493,13,19,4429,101,179,
279,Mercedes-Benz,SLK230,Europe,Rear,"$40,320.00","$37,548.00",2.3,4,192,21,29,3055,95,158,
280,Mercedes-Benz,SLK32,Europe,Rear,"$56,170.00","$52,289.00",3.2,6,349,17,22,3220,95,158,
589,Mercedes-Benz,A-Class,,,,,,,,,,,,,8108
590,Mercedes-Benz,AMG,,,,,,,,,,,,,3109
591,Mercedes-Benz,C-Class,,,,,,,,,,,,,30816
592,Mercedes-Benz,CLA-Class,,,,,,,,,,,,,6823
593,Mercedes-Benz,E,,,,,,,,,,,,,20946
594,Mercedes-Benz,EQS-Sedan,,,,,,,,,,,,,443
595,Mercedes-Benz,G-Class,,,,,,,,,,,,,8521
596,Mercedes-Benz,GL/GLS-Class,,,,,,,,,,,,,24465
597,Mercedes-Benz,GLA-Class,,,,,,,,,,,,,14323
598,Mercedes-Benz,GLB,,,,,,,,,,,,,26676
599,Mercedes-Benz,GLC/GLK-Class,,,,,,,,,,,,,51805
600,Mercedes-Benz,GLE-Class,,,,,,,,,,,,,65073
601,Mercedes-Benz,Metris,,,,,,,,,,,,,13054
602,Mercedes-Benz,S-Class,,,,,,,,,,,,,14284
603,Mercedes-Benz,SL-Class,,,,,,,,,,,,,460
604,Mercedes-Benz,SLC-Class,,,,,,,,,,,,,225
605,Mercedes-Benz,Sprinter,,,,,,,,,,,,,40534
281,Mercury,Mountaineer,USA,Front,"$29,995.00","$27,317.00",4,6,210,16,21,4374,114,190,
282,Mercury,Sable,USA,Front,"$21,595.00","$19,848.00",3,6,155,20,27,3308,109,200,
283,Mercury,Sable,USA,Front,"$23,895.00","$21,918.00",3,6,201,19,26,3315,109,200,
284,Mercury,Sable,USA,Front,"$22,595.00","$20,748.00",3,6,155,19,26,3488,109,198,
285,Mercury,Grand,USA,Rear,"$24,695.00","$23,217.00",4.6,8,224,17,25,4052,115,212,
286,Mercury,Grand,USA,Rear,"$29,595.00","$27,148.00",4.6,8,224,17,25,4052,115,212,
287,Mercury,Grand,USA,Rear,"$30,895.00","$28,318.00",4.6,8,224,17,25,4052,115,212,
288,Mercury,Marauder,USA,Rear,"$34,495.00","$31,558.00",4.6,8,302,17,23,4195,115,212,
289,Mercury,Monterey,USA,Front,"$33,995.00","$30,846.00",4.2,6,201,16,23,4340,121,202,
242,MINI,Cooper,Europe,Front,"$16,999.00","$15,437.00",1.6,4,115,28,37,2524,97,143,
243,MINI,Cooper,Europe,Front,"$19,999.00","$18,137.00",1.6,4,163,25,34,2678,97,144,
606,Mini,Cooper,,,,,,,,,,,,,22970
607,Mini,Countryman,,,,,,,,,,,,,12198
290,Mitsubishi,Endeavor,Asia,All,"$30,492.00","$28,330.00",3.8,6,215,17,21,4134,109,190,
291,Mitsubishi,Montero,Asia,All,"$33,112.00","$30,763.00",3.8,6,215,15,19,4718,110,190,
292,Mitsubishi,Outlander,Asia,Front,"$18,892.00","$17,569.00",2.4,4,160,21,27,3240,103,179,33883
293,Mitsubishi,Outlander,Asia,Front,"$18,892.00","$17,569.00",2.4,4,160,21,27,3240,103,179,2249
294,Mitsubishi,Outlander,Asia,Front,"$18,892.00","$17,569.00",2.4,4,160,21,27,3240,103,179,34214
295,Mitsubishi,Lancer,Asia,Front,"$14,622.00","$13,751.00",2,4,120,25,31,2656,102,181,
296,Mitsubishi,Lancer,Asia,Front,"$16,722.00","$15,718.00",2,4,120,25,31,2795,102,181,
297,Mitsubishi,Lancer,Asia,Front,"$17,232.00","$16,196.00",2,4,120,25,31,2744,102,181,
298,Mitsubishi,Lancer,Asia,Front,"$29,562.00","$27,466.00",2,4,271,18,26,3263,103,179,
299,Mitsubishi,Lancer,Asia,Front,"$17,495.00","$16,295.00",2.4,4,160,25,31,3020,102,181,
300,Mitsubishi,Galant,Asia,Front,"$19,312.00","$17,957.00",2.4,4,160,23,30,3351,108,191,
301,Mitsubishi,Galant,Asia,Front,"$25,700.00","$23,883.00",3.8,6,230,18,26,3649,108,191,
302,Mitsubishi,Diamante,Asia,Front,"$29,282.00","$27,250.00",3.5,6,205,18,25,3549,107,194,
303,Mitsubishi,Eclipse,Asia,Front,"$25,092.00","$23,456.00",3,6,210,21,28,3241,101,177,8946
304,Mitsubishi,Eclipse,Asia,Front,"$26,992.00","$25,218.00",3,6,210,21,28,3296,101,177,8946
608,Mitsubishi,Mirage,,,,,,,,,,,,,22743
305,Nissan,Pathfinder,Asia,Front,"$33,840.00","$30,815.00",5.6,8,305,13,19,5013,123,207,41324
306,Nissan,Pathfinder,Asia,Front,"$27,339.00","$25,972.00",3.5,6,240,16,21,3871,106,183,41324
307,Nissan,Xterra,Asia,Front,"$20,939.00","$19,512.00",3.3,6,180,17,20,3760,104,178,
308,Nissan,Sentra,Asia,Front,"$12,740.00","$12,205.00",1.8,4,126,28,35,2513,100,178,127862
309,Nissan,Sentra,Asia,Front,"$14,740.00","$13,747.00",1.8,4,126,28,35,2581,100,178,127862
310,Nissan,Sentra,Asia,Front,"$17,640.00","$16,444.00",2.5,4,165,23,28,2761,100,178,127862
311,Nissan,Altima,Asia,Front,"$19,240.00","$18,030.00",2.5,4,175,21,26,3039,110,192,103776
312,Nissan,Altima,Asia,Front,"$23,290.00","$21,580.00",3.5,6,245,21,26,3197,110,192,103776
313,Nissan,Maxima,Asia,Front,"$27,490.00","$25,182.00",3.5,6,265,20,28,3473,111,194,16386
314,Nissan,Maxima,Asia,Front,"$29,440.00","$26,966.00",3.5,6,265,20,28,3476,111,194,16386
315,Nissan,Quest,Asia,Front,"$24,780.00","$22,958.00",3.5,6,240,19,26,4012,124,204,
316,Nissan,Quest,Asia,Front,"$32,780.00","$30,019.00",3.5,6,240,18,25,4175,124,204,
317,Nissan,350Z,Asia,Rear,"$26,910.00","$25,203.00",3.5,6,287,20,26,3188,104,169,
318,Nissan,350Z,Asia,Rear,"$34,390.00","$31,845.00",3.5,6,287,20,26,3428,104,169,
319,Nissan,Frontier,Asia,All,"$19,479.00","$18,253.00",3.3,6,180,17,20,3932,116,191,60697
320,Nissan,Titan,Asia,All,"$26,650.00","$24,926.00",5.6,8,305,14,18,5287,140,224,27406
321,Nissan,Murano,Asia,Rear,"$28,739.00","$27,300.00",3.5,6,245,20,25,3801,111,188,46115
609,Nissan,370Z,,,,,,,,,,,,,37
610,Nissan,Armada,,,,,,,,,,,,,22815
611,Nissan,GT-R,,,,,,,,,,,,,228
612,Nissan,Kicks,,,,,,,,,,,,,82960
613,Nissan,Leaf,,,,,,,,,,,,,14237
614,Nissan,NV,,,,,,,,,,,,,11374
615,Nissan,NV200,,,,,,,,,,,,,17359
616,Nissan,Rogue,,,,,,,,,,,,,285601
617,Nissan,Versa,,,,,,,,,,,,,60913
322,Oldsmobile,Alero,USA,Front,"$18,825.00","$17,642.00",2.2,4,140,24,32,2946,107,187,
323,Oldsmobile,Alero,USA,Front,"$23,675.00","$21,485.00",3.4,6,170,20,29,3085,107,187,
324,Oldsmobile,Silhouette,USA,Front,"$28,790.00","$26,120.00",3.4,6,185,19,26,3948,120,201,
325,Pontiac,Aztekt,USA,Front,"$21,595.00","$19,810.00",3.4,6,185,19,26,3779,108,182,
326,Pontiac,Sunfire,USA,Front,"$15,495.00","$14,375.00",2.2,4,140,24,33,2771,104,182,
327,Pontiac,Sunfire,USA,Front,"$17,735.00","$16,369.00",2.2,4,140,24,33,2771,104,182,
328,Pontiac,Grand,USA,Front,"$22,450.00","$20,595.00",3.4,6,175,20,29,3118,107,186,
329,Pontiac,Grand,USA,Front,"$22,395.00","$20,545.00",3.8,6,200,20,30,3477,111,198,
330,Pontiac,Grand,USA,Front,"$24,295.00","$22,284.00",3.8,6,200,20,30,3484,111,198,
331,Pontiac,Bonneville,USA,Front,"$35,995.00","$32,997.00",4.6,8,275,17,20,3790,112,203,
332,Pontiac,Montana,USA,Front,"$23,845.00","$21,644.00",3.4,6,185,19,26,3803,112,187,
333,Pontiac,Montana,USA,All,"$31,370.00","$28,454.00",3.4,6,185,18,24,4431,121,201,
334,Pontiac,GTO,USA,Rear,"$33,500.00","$30,710.00",5.7,8,340,16,20,3725,110,190,
335,Pontiac,Vibe,USA,Rear,"$17,045.00","$15,973.00",1.8,4,130,29,36,2701,102,172,
336,Porsche,Cayenne,Europe,All,"$56,665.00","$49,865.00",4.5,8,340,14,18,4950,112,188,21048
337,Porsche,911,Europe,Rear,"$79,165.00","$69,229.00",3.6,6,315,18,26,3135,93,175,9167
338,Porsche,911,Europe,All,"$84,165.00","$72,206.00",3.6,6,315,17,24,3240,93,175,9167
339,Porsche,911,Europe,Rear,"$76,765.00","$67,128.00",3.6,6,315,18,26,3119,93,175,9167
340,Porsche,911,Europe,Rear,"$192,465.00","$173,560.00",3.6,6,477,17,24,3131,93,175,9167
341,Porsche,Boxster,Europe,Rear,"$43,365.00","$37,886.00",2.7,6,228,20,29,2811,95,170,
342,Porsche,Boxster,Europe,Rear,"$52,365.00","$45,766.00",3.2,6,258,18,26,2911,95,170,
618,Porsche,718,,,,,,,,,,,,,4656
619,Porsche,Macan,,,,,,,,,,,,,22002
620,Porsche,Panamera,,,,,,,,,,,,,3555
621,Porsche,Taycan,,,,,,,,,,,,,8747
622,Ram,Pickup,,,,,,,,,,,,,569389
623,Ram,ProMaster,,,,,,,,,,,,,63362
624,Ram,ProMaster,,,,,,,,,,,,,14578
343,Saab,03-Sep,Europe,Front,"$30,860.00","$29,269.00",2,4,210,20,28,3175,105,183,
344,Saab,03-Sep,Europe,Front,"$33,360.00","$31,562.00",2,4,210,20,28,3175,105,183,
345,Saab,03-Sep,Europe,Front,"$40,670.00","$38,520.00",2,4,210,21,29,3480,105,182,
346,Saab,03-Sep,Europe,Front,"$43,175.00","$40,883.00",2,4,210,21,30,3700,105,182,
347,Saab,05-Sep,Europe,Front,"$35,105.00","$33,011.00",2.3,4,220,21,29,3470,106,190,
348,Saab,05-Sep,Europe,Front,"$39,465.00","$37,721.00",2.3,4,250,21,29,3470,106,190,
349,Saab,05-Sep,Europe,Front,"$40,845.00","$38,376.00",2.3,4,250,19,29,3620,106,190,
350,Saturn,VUE,USA,All,"$20,585.00","$19,238.00",2.2,4,143,21,26,3381,107,181,
351,Saturn,Ion1,USA,Front,"$10,995.00","$10,319.00",2.2,4,140,26,35,2692,103,185,
352,Saturn,lon2,USA,Front,"$14,300.00","$13,393.00",2.2,4,140,26,35,2692,103,185,
353,Saturn,lon2,USA,Front,"$14,850.00","$13,904.00",2.2,4,140,26,35,2751,103,185,
354,Saturn,lon3,USA,Front,"$15,825.00","$14,811.00",2.2,4,140,26,35,2692,103,185,
355,Saturn,lon3,USA,Front,"$16,350.00","$15,299.00",2.2,4,140,26,35,2751,103,185,
356,Saturn,L300-2,USA,Front,"$21,410.00","$19,801.00",3,6,182,20,28,3197,107,190,
357,Saturn,L300,USA,Front,"$23,560.00","$21,779.00",2.2,4,140,24,34,3109,107,190,
358,Scion,xA,Asia,Front,"$12,965.00","$12,340.00",1.5,4,108,32,38,2340,93,154,
359,Scion,xB,Asia,Front,"$14,165.00","$13,480.00",1.5,4,108,31,35,2425,98,155,
360,Subaru,Impreza,Asia,All,"$19,945.00","$18,399.00",2.5,4,165,22,28,2965,99,174,34791
361,Subaru,Impreza,Asia,All,"$19,945.00","$18,399.00",2.5,4,165,22,28,2965,99,174,27141
362,Subaru,Impreza,Asia,All,"$25,045.00","$23,022.00",2,4,227,20,27,3085,99,174,34791
363,Subaru,Impreza,Asia,All,"$25,045.00","$23,022.00",2,4,227,20,27,3085,99,174,27141
364,Subaru,Impreza,Asia,All,"$31,545.00","$29,130.00",2.5,4,300,18,24,3263,100,174,34791
365,Subaru,Impreza,Asia,All,"$31,545.00","$29,130.00",2.5,4,300,18,24,3263,100,174,27141
366,Subaru,Legacy,Asia,All,"$20,445.00","$18,713.00",2.5,4,165,21,28,3285,104,184,22766
367,Subaru,Legacy,Asia,All,"$25,645.00","$23,336.00",2.5,4,165,21,28,3395,104,184,22766
368,Subaru,Outback,Asia,All,"$27,145.00","$24,687.00",2.5,4,165,20,27,3495,104,184,154623
369,Subaru,Outback,Asia,All,"$29,345.00","$26,660.00",3,6,212,19,26,3610,104,184,154623
370,Subaru,Outback,Asia,All,"$31,545.00","$28,603.00",3,6,212,19,26,3630,104,184,154623
371,Subaru,Outback,Asia,All,"$23,895.00","$21,773.00",2.5,4,165,21,28,3430,104,187,154623
372,Subaru,Baja,Asia,All,"$24,520.00","$22,304.00",2.5,4,165,21,28,3485,104,193,
373,Subaru,Forester,Asia,All,"$21,445.00","$19,646.00",2.5,4,165,21,28,3090,99,175,154723
625,Subaru,Ascent,,,,,,,,,,,,,74650
626,Subaru,BRZ,,,,,,,,,,,,,2320
627,Subaru,CrossTrek,,,,,,,,,,,,,127466
374,Suzuki,XL-7,Asia,Front,"$23,699.00","$22,307.00",2.7,6,185,18,22,3682,110,187,
375,Suzuki,Vitara,Asia,All,"$17,163.00","$16,949.00",2.5,6,165,19,22,3020,98,163,
376,Suzuki,Aeno,Asia,Front,"$12,884.00","$12,719.00",2.3,4,155,25,31,2676,98,171,
377,Suzuki,Aerio,Asia,Front,"$14,500.00","$14,317.00",2.3,4,155,25,31,2676,98,171,
378,Suzuki,Aerio,Asia,All,"$16,497.00","$16,291.00",2.3,4,155,24,29,2932,98,167,
379,Suzuki,Forenza,Asia,Front,"$12,269.00","$12,116.00",2,4,119,24,31,2701,102,177,
380,Suzuki,Forenza,Asia,Front,"$15,568.00","$15,378.00",2,4,119,22,30,2756,102,177,
381,Suzuki,Verona,Asia,Front,"$17,262.00","$17,053.00",2.5,6,155,20,27,3380,106,188,
628,Tesla,Model,,,,,,,,,,,,,121610
629,Tesla,Model,,,,,,,,,,,,,11556
630,Tesla,Model,,,,,,,,,,,,,7305
631,Tesla,Model,,,,,,,,,,,,,161527
382,Toyota,Prius,Asia,Front,"$20,510.00","$18,926.00",1.5,4,110,59,51,2890,106,175,59010
383,Toyota,Sequoia,Asia,All,"$35,695.00","$31,827.00",4.7,8,240,14,17,5270,118,204,8070
384,Toyota,4Runner,Asia,Front,"$27,710.00","$24,801.00",4,6,245,18,21,4035,110,189,144696
385,Toyota,Highlander,Asia,All,"$27,930.00","$24,915.00",3.3,6,230,18,24,3935,107,185,264128
386,Toyota,Land,Asia,All,"$54,765.00","$47,986.00",4.7,8,325,13,17,5390,112,193,3711
387,Toyota,RAV4,Asia,All,"$20,290.00","$18,553.00",2.4,4,161,22,27,3119,98,167,407739
388,Toyota,Corolla,Asia,Front,"$14,085.00","$13,065.00",1.8,4,130,32,40,2502,102,178,223215
389,Toyota,Corolla,Asia,Front,"$14,085.00","$13,065.00",1.8,4,130,32,40,2502,102,178,7203
390,Toyota,Corolla,Asia,Front,"$15,030.00","$13,650.00",1.8,4,130,32,40,2524,102,178,223215
391,Toyota,Corolla,Asia,Front,"$15,030.00","$13,650.00",1.8,4,130,32,40,2524,102,178,7203
392,Toyota,Corolla,Asia,Front,"$15,295.00","$13,889.00",1.8,4,130,32,40,2524,102,178,223215
393,Toyota,Corolla,Asia,Front,"$15,295.00","$13,889.00",1.8,4,130,32,40,2524,102,178,7203
394,Toyota,Echo,Asia,Front,"$10,760.00","$10,144.00",1.5,4,108,35,43,2035,93,163,
395,Toyota,Echo,Asia,Front,"$11,560.00","$10,896.00",1.5,4,108,33,39,2085,93,163,
396,Toyota,Echo,Asia,Front,"$11,290.00","$10,642.00",1.5,4,108,35,43,2055,93,163,
397,Toyota,Camry,Asia,Front,"$19,560.00","$17,558.00",2.4,4,157,24,33,3086,107,189,313795
398,Toyota,Camry,Asia,Front,"$22,775.00","$20,325.00",3,6,210,21,29,3296,107,189,313795
399,Toyota,Camry,Asia,Front,"$19,635.00","$17,722.00",2.4,4,157,24,33,3175,107,193,313795
400,Toyota,Camry,Asia,Front,"$21,965.00","$19,819.00",3.3,6,225,20,29,3417,107,193,313795
401,Toyota,Camry,Asia,Front,"$25,920.00","$23,125.00",3,6,210,21,29,3362,107,189,313795
402,Toyota,Camry,Asia,Front,"$26,510.00","$23,908.00",3.3,6,225,20,29,3439,107,193,313795
403,Toyota,Avalon,Asia,Front,"$26,560.00","$23,693.00",3,6,210,21,29,3417,107,192,18280
404,Toyota,Avalon,Asia,Front,"$30,920.00","$27,271.00",3,6,210,21,29,3439,107,192,18280
405,Toyota,Sienna,Asia,Front,"$23,495.00","$21,198.00",3.3,6,230,19,27,4120,119,200,14782
406,Toyota,Sienna,Asia,Front,"$28,800.00","$25,690.00",3.3,6,230,19,27,4165,119,200,14782
407,Toyota,Celica,Asia,Front,"$22,570.00","$20,363.00",1.8,4,180,24,33,2500,102,171,
408,Toyota,MR2,Asia,Rear,"$25,130.00","$22,787.00",1.8,4,138,26,32,2195,97,153,
409,Toyota,Tacoma,Asia,Rear,"$12,800.00","$11,879.00",2.4,4,142,22,27,2750,103,191,252490
410,Toyota,Tundra,Asia,Rear,"$16,495.00","$14,978.00",3.4,6,190,16,18,3925,128,218,81959
411,Toyota,Tundra,Asia,All,"$25,935.00","$23,520.00",3.4,6,190,14,17,4435,128,218,81959
412,Toyota,Matrix,Asia,Front,"$16,695.00","$15,156.00",1.8,4,130,29,36,2679,102,171,
632,Toyota,86,,,,,,,,,,,,,1044
633,Toyota,C-HR,,,,,,,,,,,,,35707
634,Toyota,FJ,,,,,,,,,,,,,1
635,Toyota,GR86,,,,,,,,,,,,,109
636,Toyota,Mirai,,,,,,,,,,,,,2629
637,Toyota,Supra,,,,,,,,,,,,,6830
638,Toyota,Venza,,,,,,,,,,,,,61718
639,Toyota,Yaris,,,,,,,,,,,,,205
413,Volkswagen,Touareg,Europe,All,"$35,515.00","$32,243.00",3.2,6,220,15,20,5086,112,187,
414,Volkswagen,Golf,Europe,Front,"$18,715.00","$17,478.00",2,4,115,24,31,2897,99,165,6537
415,Volkswagen,GTI,Europe,Front,"$19,825.00","$18,109.00",1.8,4,180,24,31,2934,99,168,
416,Volkswagen,Jetta,Europe,Front,"$21,055.00","$19,638.00",1.9,4,100,38,46,3003,99,172,55113
417,Volkswagen,Jetta,Europe,Front,"$23,785.00","$21,686.00",2.8,6,200,21,30,3179,99,172,55113
418,Volkswagen,Jetta,Europe,Front,"$19,005.00","$17,427.00",2,4,115,24,30,3034,99,174,55113
